time_col,mill_b_power,mill_b_load,mill_a_power,mill_a_load,on_off_mill_a
2020-05-01 11:06:03,200.0,341.52084171753097,90.0,674.4144223744637,1.0
2020-05-01 11:06:58,200.0,297.1783551795189,90.0,701.9798682028122,1.0
2020-05-01 11:07:57,200.0,359.77243524761275,90.0,624.8946071125272,1.0
2020-05-01 11:09:04,200.0,295.8522917476649,90.0,684.4219130212723,1.0
2020-05-01 11:10:02,200.0,283.5592489585982,90.0,661.3572006495555,1.0
2020-05-01 11:11:03,200.0,342.1234120255239,90.0,627.8853538755138,1.0
2020-05-01 11:11:58,200.0,312.3235463541177,90.0,626.3574229209011,1.0
2020-05-01 11:13:02,200.0,318.0672124070922,90.0,652.1804126466177,1.0
2020-05-01 11:14:02,200.0,337.27173908163024,90.0,680.4877388948262,1.0
2020-05-01 11:14:58,200.0,300.96629595891125,90.0,684.8265733495023,1.0
2020-05-01 11:15:55,200.0,287.982856123267,90.0,651.5254606830554,1.0
2020-05-01 11:17:02,200.0,329.08187559333425,90.0,700.4255247853312,1.0
2020-05-01 11:17:59,200.0,295.44590425073653,90.0,710.5745874129027,1.0
2020-05-01 11:18:56,200.0,295.1877789450238,90.0,684.902164623914,1.0
2020-05-01 11:19:59,200.0,289.69357754602885,90.0,660.2149333047972,1.0
2020-05-01 11:21:00,200.0,303.83321840703326,90.0,703.1104796127591,1.0
2020-05-01 11:22:03,200.0,293.5104977937666,90.0,693.8848923915834,1.0
2020-05-01 11:22:58,200.0,327.73815018818124,90.0,696.6851852838729,1.0
2020-05-01 11:24:04,200.0,306.3279286808508,90.0,658.5884081257117,1.0
2020-05-01 11:24:58,200.0,316.2022940766991,90.0,604.1361373681325,1.0
2020-05-01 11:25:56,200.0,270.9239125114274,90.0,727.9197755370919,1.0
2020-05-01 11:26:57,200.0,329.1958575763201,90.0,634.7280399137517,1.0
2020-05-01 11:28:02,200.0,321.5166007275498,90.0,674.1057982034945,1.0
2020-05-01 11:29:00,200.0,330.471251128417,90.0,734.5186337804937,1.0
2020-05-01 11:29:59,200.0,347.6830063189635,90.0,683.2644189068593,1.0
2020-05-01 11:30:58,200.0,318.4894051421111,90.0,698.7311618389559,1.0
2020-05-01 11:32:04,200.0,325.2982387229212,90.0,637.4400857654572,1.0
2020-05-01 11:32:58,200.0,313.80000395888817,90.0,630.5583261316574,1.0
2020-05-01 11:34:04,200.0,295.906527850684,90.0,661.6824302005111,1.0
2020-05-01 11:34:57,200.0,301.60642825328546,90.0,702.2687433608625,1.0
2020-05-01 11:35:58,200.0,301.6257142668426,90.0,666.3437638088172,1.0
2020-05-01 11:36:59,200.0,330.13340539289345,90.0,655.1340919732125,1.0
2020-05-01 11:38:00,200.0,289.64186276402467,90.0,679.9491822486242,1.0
2020-05-01 11:38:56,200.0,269.1308639665283,90.0,702.0483804619316,1.0
2020-05-01 11:40:04,200.0,330.5727664134524,90.0,638.8764950231657,
2020-05-01 11:41:00,200.0,328.0693740036149,90.0,644.7364251469162,1.0
2020-05-01 11:41:55,200.0,297.3150910901304,90.0,655.2832686372658,1.0
2020-05-01 11:43:04,200.0,271.64417670850275,90.0,702.3659593678022,1.0
2020-05-01 11:44:02,200.0,279.0001637648405,90.0,680.8705381487183,1.0
2020-05-01 11:45:04,200.0,330.1799167957858,90.0,728.3038352642611,1.0
2020-05-01 11:45:55,200.0,308.9070512714538,90.0,698.4111431457779,1.0
2020-05-01 11:47:04,200.0,332.5782195283424,90.0,674.1226205782582,1.0
2020-05-01 11:48:03,200.0,292.3590920251556,90.0,706.6269459522191,1.0
2020-05-01 11:49:04,200.0,301.4681564036816,90.0,680.287425318297,1.0
2020-05-01 11:49:58,200.0,294.3836003415751,90.0,657.3769661873139,1.0
2020-05-01 11:51:00,200.0,318.18933383774134,90.0,691.9993711061276,1.0
2020-05-01 11:52:03,200.0,337.55966978757385,90.0,657.5918336534729,1.0
2020-05-01 11:53:03,200.0,329.6632862251423,90.0,667.7400724799033,1.0
2020-05-01 11:53:59,200.0,355.7764033915822,90.0,708.1945673989496,1.0
2020-05-01 11:54:59,200.0,306.1865722551509,90.0,672.467962844565,1.0
2020-05-01 11:55:55,200.0,335.19204861834385,90.0,654.9214653164593,1.0
2020-05-01 11:57:00,200.0,304.77857445974627,90.0,663.3915577141128,1.0
2020-05-01 11:57:57,200.0,260.8056628341729,90.0,700.5447646397168,1.0
2020-05-01 11:59:03,200.0,365.1478718020805,90.0,661.1864831645818,1.0
2020-05-01 12:00:03,300.0,303.9731532390253,130.0,665.3282288287338,1.0
2020-05-01 12:00:58,300.0,303.0548927855049,130.0,662.2426815091593,1.0
2020-05-01 12:01:57,300.0,318.1364399012944,130.0,679.5981373585078,1.0
2020-05-01 12:03:00,300.0,264.20822661388854,130.0,665.3627559906098,1.0
2020-05-01 12:03:58,300.0,329.370135312638,130.0,634.9540987756866,1.0
2020-05-01 12:04:55,300.0,329.14865541667297,130.0,652.820476453874,1.0
2020-05-01 12:06:00,300.0,310.9616166372501,130.0,651.680273962339,1.0
2020-05-01 12:06:57,300.0,321.5728616791315,130.0,706.0829846113788,1.0
2020-05-01 12:07:59,300.0,307.04307300479195,130.0,695.3168510527261,1.0
2020-05-01 12:08:55,300.0,331.1383956949279,130.0,689.6814844849956,1.0
2020-05-01 12:10:02,300.0,329.6834739081554,130.0,662.3660420683898,1.0
2020-05-01 12:11:01,300.0,307.93477931765096,130.0,654.6052114501507,1.0
2020-05-01 12:11:59,300.0,340.3462051607688,130.0,662.3120599585661,1.0
2020-05-01 12:12:56,300.0,282.2667487915718,130.0,648.7029974362082,1.0
2020-05-01 12:14:03,300.0,285.27244050729377,130.0,737.4300097896752,1.0
2020-05-01 12:15:02,300.0,250.07536508999348,130.0,618.866958790715,1.0
2020-05-01 12:16:02,300.0,331.2563568653666,130.0,689.1002133768452,1.0
2020-05-01 12:17:04,300.0,306.84683548571434,130.0,642.8861925501868,1.0
2020-05-01 12:18:00,300.0,287.55830113632004,130.0,672.3914127126327,1.0
2020-05-01 12:19:04,300.0,323.97933995280823,130.0,650.2999514376567,1.0
2020-05-01 12:20:04,300.0,306.8199914167848,130.0,645.5592759379342,1.0
2020-05-01 12:21:02,300.0,317.8344892110144,130.0,646.4950924766259,1.0
2020-05-01 12:22:04,300.0,331.77035294949286,130.0,718.8746538435514,1.0
2020-05-01 12:23:00,300.0,325.84637934688345,130.0,671.6752894422602,1.0
2020-05-01 12:24:00,300.0,348.68167452205745,130.0,655.8574451380479,1.0
2020-05-01 12:25:02,300.0,329.7924129617347,130.0,688.8946741020718,1.0
2020-05-01 12:25:55,300.0,288.29147121993014,130.0,675.2587328641575,1.0
2020-05-01 12:27:03,300.0,293.79447988019666,130.0,693.0008439835414,1.0
2020-05-01 12:27:56,300.0,272.659908025491,130.0,629.3935836015543,1.0
2020-05-01 12:29:03,300.0,301.885019667527,130.0,682.59009761155,1.0
2020-05-01 12:30:03,300.0,333.70157601130404,130.0,694.3173709275595,1.0
2020-05-01 12:30:57,300.0,267.0304391994815,130.0,633.4600427221359,1.0
2020-05-01 12:31:59,300.0,292.9049960004678,130.0,686.2048821105828,1.0
2020-05-01 12:32:55,300.0,325.3768301046797,130.0,717.404539320704,1.0
2020-05-01 12:33:59,300.0,334.5405114791121,130.0,674.6285574161325,1.0
2020-05-01 12:35:03,300.0,313.16647166174835,130.0,695.5351484256203,1.0
2020-05-01 12:36:02,300.0,323.38125104329407,130.0,691.7642612577728,1.0
2020-05-01 12:36:57,300.0,366.65594383813857,130.0,657.3123575622355,1.0
2020-05-01 12:38:00,300.0,329.3622397286897,130.0,675.9941683646624,1.0
2020-05-01 12:39:04,300.0,290.321227911524,130.0,635.8251322284599,1.0
2020-05-01 12:39:57,300.0,280.0695109902094,130.0,663.7174240724369,1.0
2020-05-01 12:40:58,300.0,320.18299067391,130.0,681.6421993741559,1.0
2020-05-01 12:42:00,300.0,331.8663610108163,130.0,693.0775123434449,1.0
2020-05-01 12:42:56,300.0,301.59950235164854,130.0,675.6153031311978,1.0
2020-05-01 12:43:59,300.0,328.78185953833184,130.0,692.9995932535792,1.0
2020-05-01 12:45:00,300.0,308.98654997471976,130.0,647.4273446761158,1.0
2020-05-01 12:45:55,300.0,268.38860914671784,130.0,672.4575681361282,1.0
2020-05-01 12:46:57,300.0,331.59383713401445,130.0,675.481984612827,1.0
2020-05-01 12:48:02,300.0,285.81030413382155,130.0,721.239781166991,1.0
2020-05-01 12:49:02,300.0,325.1296277421179,130.0,669.6458335949978,1.0
2020-05-01 12:50:03,300.0,336.6679733424576,130.0,662.5245840501454,1.0
2020-05-01 12:50:55,300.0,321.668322235444,130.0,675.5337805960887,1.0
2020-05-01 12:52:04,300.0,353.12373098530014,130.0,652.0221638782514,1.0
2020-05-01 12:53:03,300.0,321.8277532486095,130.0,679.8188462266304,1.0
2020-05-01 12:53:57,300.0,318.15023807280267,130.0,665.8736195863436,1.0
2020-05-01 12:54:59,300.0,319.91296958181266,130.0,630.2168112989704,1.0
2020-05-01 12:55:57,300.0,312.049296363282,130.0,673.5353362216534,1.0
2020-05-01 12:57:04,300.0,353.8569054255397,130.0,667.061422651745,1.0
2020-05-01 12:58:00,300.0,330.13022444834905,130.0,634.1894174483004,1.0
2020-05-01 12:59:01,300.0,375.7865901834981,130.0,673.3216461346369,1.0
2020-05-01 13:00:04,300.0,280.460420832086,130.0,712.233899051862,1.0
2020-05-01 13:01:03,300.0,314.5843880809249,130.0,688.0325937068928,1.0
2020-05-01 13:01:58,300.0,293.69372781133666,130.0,690.298179818279,1.0
2020-05-01 13:03:02,300.0,330.660889966286,130.0,641.4625818604239,1.0
2020-05-01 13:03:55,300.0,310.2733123257512,130.0,686.9224592230555,1.0
2020-05-01 13:04:55,300.0,319.0362726858171,130.0,678.7112395345019,1.0
2020-05-01 13:06:02,300.0,303.4332406439624,130.0,688.2261309583608,1.0
2020-05-01 13:06:55,300.0,315.6431463874431,130.0,685.5657155427207,1.0
2020-05-01 13:07:57,300.0,304.29299307000343,130.0,641.0054818624046,1.0
2020-05-01 13:09:00,300.0,322.29729040384655,130.0,673.9649797110508,1.0
2020-05-01 13:10:00,300.0,325.62626924632906,130.0,656.0532284893709,1.0
2020-05-01 13:10:57,300.0,316.1243736142484,130.0,673.7478976428795,1.0
2020-05-01 13:12:02,300.0,326.9983386846344,130.0,652.5649768274542,1.0
2020-05-01 13:13:03,300.0,329.9655903540893,130.0,707.8117591785249,1.0
2020-05-01 13:14:02,300.0,298.8861343608705,130.0,653.5256902888915,1.0
2020-05-01 13:15:00,300.0,326.7311063677998,130.0,652.5264460883616,1.0
2020-05-01 13:15:58,300.0,327.3455624236214,130.0,676.8646601635888,1.0
2020-05-01 13:17:04,300.0,340.5234912491054,130.0,648.0725232649002,1.0
2020-05-01 13:18:01,300.0,311.59219844061494,130.0,664.3834174391784,1.0
2020-05-01 13:19:00,300.0,327.4391162404364,130.0,654.250885061551,1.0
2020-05-01 13:19:59,300.0,295.26022133577146,130.0,710.2793015972403,1.0
2020-05-01 13:20:57,300.0,282.7272276526814,130.0,694.6450956707793,1.0
2020-05-01 13:21:55,300.0,320.87153237832706,130.0,673.5632620383651,1.0
2020-05-01 13:22:57,300.0,318.8556301577482,130.0,665.2195736956496,1.0
2020-05-01 13:24:01,300.0,292.1293272573872,130.0,698.5229403643779,1.0
2020-05-01 13:24:58,300.0,259.074163926676,130.0,685.1301020080722,1.0
2020-05-01 13:25:57,300.0,372.1442652173029,130.0,687.4513101170714,1.0
2020-05-01 13:27:01,300.0,325.50196157369925,130.0,674.3451940663938,1.0
2020-05-01 13:27:55,300.0,321.4324540821325,130.0,632.7942493057142,1.0
2020-05-01 13:29:04,300.0,347.81257987636826,130.0,672.1883504360112,1.0
2020-05-01 13:30:00,300.0,273.3618219891647,130.0,661.6877520197733,1.0
2020-05-01 13:31:01,300.0,318.1123510267498,130.0,691.1263818364969,1.0
2020-05-01 13:32:01,300.0,311.61193485103706,130.0,700.2960608248547,1.0
2020-05-01 13:33:04,300.0,343.9640598135355,130.0,658.5512238809708,1.0
2020-05-01 13:34:03,300.0,294.5546611643896,130.0,686.7096308569263,1.0
2020-05-01 13:35:01,300.0,269.6209371898469,130.0,718.3969749421428,1.0
2020-05-01 13:35:59,300.0,331.526858918425,130.0,658.3071819857361,1.0
2020-05-01 13:36:59,300.0,267.6581806796796,130.0,717.0480435018285,1.0
2020-05-01 13:37:55,300.0,286.5137408495424,130.0,653.6853538207338,1.0
2020-05-01 13:38:56,300.0,328.2113291210676,130.0,675.5739938901988,1.0
2020-05-01 13:39:59,300.0,339.97961621037445,130.0,674.721359703954,1.0
2020-05-01 13:40:58,300.0,318.03884657714934,130.0,675.2874724967515,1.0
2020-05-01 13:42:03,300.0,302.13713968995364,130.0,654.0580489523014,1.0
2020-05-01 13:42:58,300.0,257.36624682336264,130.0,660.2204224058893,1.0
2020-05-01 13:44:02,300.0,296.941444286813,130.0,658.306992841015,1.0
2020-05-01 13:44:57,300.0,292.5102976173305,130.0,683.1740648851114,1.0
2020-05-01 13:45:57,300.0,299.99205813405786,130.0,683.2508778627578,1.0
2020-05-01 13:47:01,300.0,288.9420850927119,130.0,730.6486082934565,1.0
2020-05-01 13:48:04,300.0,299.75595087123065,130.0,709.274725157278,1.0
2020-05-01 13:49:04,300.0,353.5868935734095,130.0,662.2539189465381,1.0
2020-05-01 13:49:57,300.0,250.8383253195666,130.0,683.1217403949047,1.0
2020-05-01 13:50:59,300.0,254.2739168276541,130.0,699.927949519794,1.0
2020-05-01 13:52:01,300.0,326.04220848558367,130.0,675.765045608463,1.0
2020-05-01 13:52:59,300.0,306.5072314585448,130.0,673.2589605388266,1.0
2020-05-01 13:53:58,300.0,284.1822166410009,130.0,676.2893735692472,1.0
2020-05-01 13:55:02,300.0,279.5228393600931,130.0,696.6819157202107,1.0
2020-05-01 13:56:02,300.0,315.4937080385307,130.0,653.7919869298692,1.0
2020-05-01 13:57:02,300.0,316.698075549843,130.0,666.8582632794956,1.0
2020-05-01 13:58:01,300.0,329.25466742284044,130.0,686.7608286211621,1.0
2020-05-01 13:59:03,300.0,343.9878097612292,130.0,682.7861767888539,1.0
2020-05-01 13:59:55,300.0,298.35367175262394,130.0,680.9895689964097,1.0
2020-05-01 14:00:56,300.0,312.33075721818,130.0,665.7549708424049,1.0
2020-05-01 14:02:03,300.0,307.4783419838977,130.0,699.3133947285635,1.0
2020-05-01 14:03:02,300.0,310.6801012006798,130.0,728.3467061801134,1.0
2020-05-01 14:04:03,300.0,306.94778222302705,130.0,685.1603873419051,1.0
2020-05-01 14:04:56,300.0,282.1030730658352,130.0,670.170582461254,1.0
2020-05-01 14:06:01,300.0,317.4703281468874,130.0,693.8935072223636,1.0
2020-05-01 14:07:01,300.0,320.1858745412936,130.0,661.5216840811753,1.0
2020-05-01 14:07:56,300.0,310.27810234141833,130.0,656.2577413824276,1.0
2020-05-01 14:08:56,300.0,340.39096363824194,130.0,675.8202186903428,1.0
2020-05-01 14:10:00,300.0,325.60590990771004,130.0,610.4300841757514,1.0
2020-05-01 14:10:59,300.0,266.02890151136995,130.0,646.1512409086997,1.0
2020-05-01 14:11:55,300.0,285.5616272902759,130.0,666.3009536019789,1.0
2020-05-01 14:12:59,300.0,337.1718471352862,130.0,641.1652785463071,1.0
2020-05-01 14:13:59,300.0,301.96840454605314,130.0,649.1839224526967,1.0
2020-05-01 14:14:59,300.0,316.57681099970586,130.0,664.0812915635498,1.0
2020-05-01 14:16:00,300.0,304.65432479899835,130.0,633.9258676617347,1.0
2020-05-01 14:16:55,300.0,345.99636506447973,130.0,664.8482050935042,1.0
2020-05-01 14:18:01,300.0,319.8260352998089,130.0,661.6182458866789,1.0
2020-05-01 14:19:01,300.0,315.2985063096297,130.0,675.6351302096253,1.0
2020-05-01 14:19:55,300.0,273.63492502825,130.0,703.8546007623505,1.0
2020-05-01 14:20:55,300.0,272.939573691865,130.0,679.3126104123216,1.0
2020-05-01 14:22:01,300.0,302.187947723907,130.0,675.5265505335516,1.0
2020-05-01 14:23:01,300.0,337.45148485277923,130.0,677.4863614257678,1.0
2020-05-01 14:24:04,300.0,291.61201063515693,130.0,680.6848193780282,1.0
2020-05-01 14:24:57,300.0,349.7655222081808,130.0,649.5815337847557,1.0
2020-05-01 14:26:02,300.0,298.0672665614049,130.0,672.13061688073,1.0
2020-05-01 14:27:00,300.0,318.3844129122955,130.0,682.7187810459153,1.0
2020-05-01 14:28:04,300.0,302.5825300894966,130.0,640.7310004364235,1.0
2020-05-01 14:29:01,300.0,317.3791847962761,130.0,696.6413230703963,1.0
2020-05-01 14:30:00,300.0,348.9236237349945,130.0,702.0344008614547,1.0
2020-05-01 14:31:03,300.0,335.0083192971591,130.0,659.2156002887652,1.0
2020-05-01 14:31:57,300.0,354.7371971560104,130.0,668.9665552136723,1.0
2020-05-01 14:33:04,300.0,291.8736695865099,130.0,653.0452414297482,1.0
2020-05-01 14:33:56,300.0,280.6078821200309,130.0,692.4845120896954,1.0
2020-05-01 14:35:01,300.0,285.1722793321111,130.0,648.4694428138523,1.0
2020-05-01 14:36:02,300.0,304.32203561230176,130.0,669.438074743927,1.0
2020-05-01 14:36:59,300.0,280.8626864132059,130.0,653.5270023048082,1.0
2020-05-01 14:37:56,300.0,291.7048518177681,130.0,676.2738569252822,1.0
2020-05-01 14:39:01,300.0,290.98307621301694,130.0,630.144268212757,1.0
2020-05-01 14:39:59,300.0,394.5125447260281,130.0,708.1615410591423,1.0
2020-05-01 14:41:04,300.0,320.52357206956697,130.0,650.8848393948434,1.0
2020-05-01 14:41:55,300.0,310.42719344186344,130.0,676.4973670779069,1.0
2020-05-01 14:42:57,300.0,295.2528246806042,130.0,669.6869238807423,1.0
2020-05-01 14:44:03,300.0,288.16976597897883,130.0,655.9471372019375,1.0
2020-05-01 14:45:00,300.0,314.0263953743009,130.0,652.8054965841017,1.0
2020-05-01 14:46:03,300.0,286.5569660877869,130.0,698.4099635888115,1.0
2020-05-01 14:46:58,300.0,273.64180857950697,130.0,661.8589851724515,1.0
2020-05-01 14:48:01,300.0,269.11419976974406,130.0,681.7792546159328,1.0
2020-05-01 14:49:01,300.0,356.6078497078368,130.0,654.9625778651406,1.0
2020-05-01 14:49:55,300.0,296.4557546533239,130.0,658.820464203806,1.0
2020-05-01 14:50:57,300.0,268.5020762135271,130.0,686.8061787521963,1.0
2020-05-01 14:52:00,300.0,303.66522784590217,130.0,698.2602124027779,1.0
2020-05-01 14:52:57,300.0,323.9440343693928,130.0,670.6170899418245,1.0
2020-05-01 14:53:59,300.0,310.73831188786033,130.0,639.452003208989,1.0
2020-05-01 14:55:01,300.0,283.69195958735986,130.0,724.9489019937502,1.0
2020-05-01 14:55:58,300.0,308.73898842948086,130.0,653.5862672941448,1.0
2020-05-01 14:57:01,300.0,297.3022351844957,130.0,636.4603150082053,1.0
2020-05-01 14:58:04,300.0,341.69024986186247,130.0,739.8606146942038,1.0
2020-05-01 14:58:58,300.0,352.554221123035,130.0,664.8991926537266,1.0
2020-05-01 15:00:03,300.0,319.1309336271151,130.0,638.4566827934648,1.0
2020-05-01 15:00:55,300.0,266.5776557907689,130.0,657.9140058302829,1.0
2020-05-01 15:01:58,300.0,308.8118116531799,130.0,684.1886224005567,1.0
2020-05-01 15:03:04,300.0,319.31135530816755,130.0,679.7577889398485,1.0
2020-05-01 15:04:00,300.0,299.4138921732357,130.0,653.7067700686603,1.0
2020-05-01 15:05:03,300.0,302.460002948498,130.0,720.568090003199,1.0
2020-05-01 15:06:03,300.0,322.645568052763,130.0,661.9605080501657,1.0
2020-05-01 15:07:02,300.0,325.72138092642257,130.0,645.3828352397112,1.0
2020-05-01 15:08:00,300.0,338.9659924814043,130.0,699.0173349615164,1.0
2020-05-01 15:09:03,300.0,297.31207350121394,130.0,708.226571163492,1.0
2020-05-01 15:10:04,300.0,310.91343412974555,130.0,654.5626725595944,1.0
2020-05-01 15:10:56,300.0,312.72341691292155,130.0,639.9663176740172,1.0
2020-05-01 15:11:55,300.0,314.6689196949988,130.0,700.7609566853902,1.0
2020-05-01 15:12:56,300.0,323.1493880925545,130.0,623.816909673551,1.0
2020-05-01 15:14:03,300.0,317.803060202355,130.0,644.3344585150846,1.0
2020-05-01 15:15:04,300.0,294.66800951014784,130.0,699.1861537512559,1.0
2020-05-01 15:16:02,300.0,329.019873804255,130.0,673.6161862994403,1.0
2020-05-01 15:16:55,300.0,341.22177973637974,130.0,668.4015662851828,1.0
2020-05-01 15:18:01,300.0,355.3742734747785,130.0,683.8204151623595,1.0
2020-05-01 15:19:04,300.0,338.29599294063024,130.0,671.1806394113648,1.0
2020-05-01 15:19:56,300.0,252.21891884346303,130.0,642.5328319459228,1.0
2020-05-01 15:20:57,300.0,293.54437533853195,130.0,706.9018836501547,1.0
2020-05-01 15:21:59,300.0,312.18322697987554,130.0,708.1253513221703,1.0
2020-05-01 15:23:03,300.0,317.64229828093136,130.0,680.133314094449,1.0
2020-05-01 15:23:56,300.0,280.3545697393573,130.0,676.1283503858002,1.0
2020-05-01 15:24:57,300.0,291.3394166868909,130.0,733.4906201505014,1.0
2020-05-01 15:25:56,300.0,302.5203016292068,130.0,668.089178874604,1.0
2020-05-01 15:26:58,300.0,323.59636775902766,130.0,668.510575454149,1.0
2020-05-01 15:27:59,300.0,295.34238420709227,130.0,684.1120312310127,1.0
2020-05-01 15:29:03,300.0,310.292946668751,130.0,711.7830489035584,1.0
2020-05-01 15:29:56,300.0,301.112520929018,130.0,714.8192688604371,1.0
2020-05-01 15:31:01,300.0,329.1960304944537,130.0,668.5356842080807,1.0
2020-05-01 15:32:03,300.0,311.89148019875256,130.0,682.7082811489836,1.0
2020-05-01 15:32:55,300.0,356.3447372971457,130.0,640.5479133233981,1.0
2020-05-01 15:34:02,300.0,300.9151266007236,130.0,667.2005973020947,1.0
2020-05-01 15:34:58,300.0,283.9481871653029,130.0,653.9927401130174,1.0
2020-05-01 15:36:03,300.0,300.18228360855875,130.0,649.8292061925254,1.0
2020-05-01 15:36:57,300.0,298.84940636943975,130.0,717.0394179066832,1.0
2020-05-01 15:38:00,300.0,360.25035308549235,130.0,655.1928334548463,1.0
2020-05-01 15:39:04,300.0,344.4344355340734,130.0,661.7098522997136,1.0
2020-05-01 15:40:03,300.0,322.59911886696364,130.0,684.1462196979214,1.0
2020-05-01 15:41:01,300.0,310.1780268103521,130.0,707.4456316743397,1.0
2020-05-01 15:42:01,300.0,259.7125964174597,130.0,687.0278781597209,1.0
2020-05-01 15:42:57,300.0,294.850487237085,130.0,743.9838778505396,1.0
2020-05-01 15:44:04,300.0,316.3040108095774,130.0,673.1333005437212,1.0
2020-05-01 15:44:58,300.0,292.11598317838246,130.0,681.4679110057436,1.0
2020-05-01 15:46:01,300.0,354.3885600171428,130.0,681.8900168496014,1.0
2020-05-01 15:47:00,300.0,335.9488651512658,130.0,710.8762346697289,1.0
2020-05-01 15:48:03,300.0,316.8810246802201,130.0,687.6809737777404,1.0
2020-05-01 15:49:03,300.0,330.46145626486907,130.0,672.0942574903213,1.0
2020-05-01 15:49:59,,277.6205253592637,130.0,651.312785127328,1.0
2020-05-01 15:51:00,300.0,354.60521151780813,130.0,681.1110863990408,1.0
2020-05-01 15:52:01,300.0,371.9269337610284,130.0,710.033620782299,1.0
2020-05-01 15:53:03,300.0,309.48781257868234,130.0,664.7404551585532,1.0
2020-05-01 15:54:01,300.0,324.9768844193491,130.0,688.2235904604146,1.0
2020-05-01 15:54:56,300.0,307.01814415008806,130.0,681.1536947171211,1.0
2020-05-01 15:55:55,300.0,295.3650589601249,130.0,696.5879914595329,1.0
2020-05-01 15:56:59,300.0,322.39878462303346,130.0,654.8811564840532,1.0
2020-05-01 15:57:55,300.0,346.1309544621191,130.0,733.666175763164,1.0
2020-05-01 15:59:03,300.0,353.1803895008963,130.0,643.0209723242936,1.0
2020-05-01 15:59:58,300.0,364.9865412731148,130.0,665.861222750349,1.0
2020-05-01 16:00:58,300.0,285.19217977580195,130.0,698.4523135226411,1.0
2020-05-01 16:01:57,300.0,302.36173540032894,130.0,682.4183293123529,1.0
2020-05-01 16:03:04,300.0,315.6847534297381,130.0,695.7496539770276,1.0
2020-05-01 16:03:57,300.0,310.74530489857074,130.0,662.5974416504359,1.0
2020-05-01 16:04:59,300.0,256.14808991744485,130.0,673.1298754329915,1.0
2020-05-01 16:05:59,300.0,309.6788466062489,130.0,675.3057995909704,1.0
2020-05-01 16:06:55,300.0,354.5249919188152,130.0,714.2314903633976,1.0
2020-05-01 16:07:59,300.0,267.75485637106425,130.0,692.2607256095762,1.0
2020-05-01 16:09:02,300.0,307.8559880786473,130.0,694.9168027091168,1.0
2020-05-01 16:10:00,300.0,301.5936545758792,130.0,658.5518476865801,1.0
2020-05-01 16:10:58,300.0,322.96121238509767,130.0,699.2220659640763,1.0
2020-05-01 16:11:56,300.0,303.0386529107741,130.0,680.6395415892201,1.0
2020-05-01 16:13:01,300.0,292.856481024459,130.0,709.7286328919482,1.0
2020-05-01 16:13:57,300.0,327.70257461551586,130.0,725.3515038729618,1.0
2020-05-01 16:15:01,300.0,315.3287201791836,130.0,667.3308555993249,1.0
2020-05-01 16:16:01,300.0,343.2296940694648,130.0,664.8424217388734,1.0
2020-05-01 16:16:56,300.0,324.92271469922633,130.0,653.3988752224408,1.0
2020-05-01 16:18:03,300.0,330.13397865244593,130.0,671.410512207092,1.0
2020-05-01 16:19:02,300.0,345.627190059869,130.0,665.4493637762404,1.0
2020-05-01 16:20:00,300.0,270.36295360507904,130.0,683.9876099892753,1.0
2020-05-01 16:21:01,300.0,330.64637612261873,130.0,671.3858295766566,1.0
2020-05-01 16:22:00,300.0,317.4179596720348,130.0,665.9600179804595,1.0
2020-05-01 16:23:04,300.0,286.26264991379963,130.0,701.6146284031963,1.0
2020-05-01 16:24:02,300.0,307.38246739320573,130.0,651.5529942212137,1.0
2020-05-01 16:25:03,300.0,291.12983483063323,130.0,685.8276988287836,1.0
2020-05-01 16:26:00,300.0,295.2969388697511,130.0,664.8514568202879,1.0
2020-05-01 16:26:59,300.0,306.3114541218975,130.0,693.1092126217491,1.0
2020-05-01 16:27:59,300.0,306.20004192336523,130.0,709.6315386680558,1.0
2020-05-01 16:29:01,300.0,355.84409781560214,130.0,667.4225436643982,1.0
2020-05-01 16:30:02,300.0,299.6278676400749,130.0,686.0258226818288,1.0
2020-05-01 16:31:03,300.0,308.9396283127792,130.0,679.4698216433295,1.0
2020-05-01 16:31:58,300.0,290.1054837026897,130.0,655.0144400114226,1.0
2020-05-01 16:32:59,300.0,329.8755571840233,130.0,681.0196877435485,1.0
2020-05-01 16:34:04,300.0,330.70799877020755,130.0,682.2280126319703,1.0
2020-05-01 16:34:55,300.0,298.8999944810747,130.0,685.3217705111543,1.0
2020-05-01 16:36:01,300.0,286.1442255320242,130.0,670.0400275794989,1.0
2020-05-01 16:37:02,300.0,304.1506527752915,130.0,677.3548075077537,1.0
2020-05-01 16:38:01,300.0,293.718299670447,130.0,646.3097263789216,1.0
2020-05-01 16:39:01,300.0,327.07868247715766,130.0,666.0471481130036,1.0
2020-05-01 16:40:03,300.0,264.2728801447403,130.0,688.8990669927449,1.0
2020-05-01 16:41:02,300.0,298.38826819652985,130.0,697.3118471832883,1.0
2020-05-01 16:41:57,300.0,359.31752308971653,130.0,664.4421293968683,1.0
2020-05-01 16:42:55,300.0,323.3176722069141,130.0,677.6178507358321,1.0
2020-05-01 16:43:55,300.0,284.73173798140624,130.0,680.7013331281016,1.0
2020-05-01 16:45:00,300.0,305.68414836370255,130.0,680.0369986676109,1.0
2020-05-01 16:45:59,300.0,328.8546662090329,130.0,688.5193396325097,1.0
2020-05-01 16:47:00,300.0,338.7231606318474,130.0,629.5480592404108,1.0
