batch_id,reactor_start_time,reactor_end_time,filter_start_time,filter_end_time,reactor,filter,reactor_temp_mean_reactor,reactor_temp_std_reactor,reactor_temp_first_reactor,reactor_temp_last_reactor,reactor_temp_sum_reactor,reactor_temp_median_reactor,reactor_temp_amin_reactor,reactor_temp_amax_reactor,reactor_temp_increase_reactor,reactor_agitator_speed_mean_reactor,reactor_agitator_speed_std_reactor,reactor_agitator_speed_first_reactor,reactor_agitator_speed_last_reactor,reactor_agitator_speed_sum_reactor,reactor_agitator_speed_median_reactor,reactor_agitator_speed_amin_reactor,reactor_agitator_speed_amax_reactor,reactor_agitator_speed_increase_reactor,reactor_P_mean_reactor,reactor_P_std_reactor,reactor_P_first_reactor,reactor_P_last_reactor,reactor_P_sum_reactor,reactor_P_median_reactor,reactor_P_amin_reactor,reactor_P_amax_reactor,reactor_P_increase_reactor,filter_trough_lvl_mean_filter,filter_trough_lvl_std_filter,filter_trough_lvl_first_filter,filter_trough_lvl_last_filter,filter_trough_lvl_sum_filter,filter_trough_lvl_median_filter,filter_trough_lvl_amin_filter,filter_trough_lvl_amax_filter,filter_trough_lvl_increase_filter,filter_infeed_mean_filter,filter_infeed_std_filter,filter_infeed_first_filter,filter_infeed_last_filter,filter_infeed_sum_filter,filter_infeed_median_filter,filter_infeed_amin_filter,filter_infeed_amax_filter,filter_infeed_increase_filter,batch_type
31,2017-03-28 03:21:00,2017-03-28 03:36:00,2017-03-28 05:59:00,2017-03-28 06:15:00,reactor_1,filter_a,0.012669261471341597,0.6851574591090186,0.3326128337650522,1.06701913667733,0.19003892207012396,0.2293631807625644,-1.2546990282674708,1.06701913667733,0.7344063029122778,0.3363107338395953,0.7458525858474068,-0.2511369322159472,0.6239527834674301,5.0446610075939295,0.2633485431409278,-1.0510309198235812,1.90821800218908,0.8750897156833772,0.48167092286596935,1.0248002941200238,2.2068700492801487,0.4913517404326486,7.22506384298954,0.4913517404326486,-1.370167316303289,2.2068700492801487,-1.7155183088475001,19.723472016862146,13.930986291994687,0.0,0.5755522697943647,315.57555226979434,19.5,0.0,42.0,0.5755522697943647,2.80930849140169,0.7627660343932393,3.0,-0.0510641375729571,44.94893586242704,3.0,-0.0510641375729571,3.0,-3.0510641375729572,
32,2017-03-28 03:37:00,2017-03-28 05:33:00,2017-03-28 06:43:00,2017-03-28 07:09:00,reactor_1,filter_a,0.13216283367951956,1.9423167203551464,0.1259942103088113,-2.851594880109064,15.33088870682427,0.21015427328664504,-3.955255743805019,3.99999079245564,-2.977589090417875,-0.09155076644208124,1.9168250371852364,0.745930337558178,3.9268099037039472,-10.619888907281423,0.027228017160218304,-3.972924667157559,3.997488082206164,3.1808795661457694,-0.00918197755348853,1.006656317826772,-0.7292443506523426,-0.8554784640327191,-1.0651093962046696,0.0149936600177169,-2.5264443808958474,2.2095956565539576,-0.1262341133803765,37.5,22.94558781116753,0.0,75.0,975.0,37.5,0.0,75.0,75.0,3.0,0.0,3.0,3.0,78.0,3.0,3.0,3.0,0.0,
33,2017-03-28 05:34:00,2017-03-28 06:50:00,2017-03-28 07:33:00,2017-03-28 08:02:00,reactor_1,filter_a,0.050819198354653275,2.4630722076995277,0.0,-1.6005358673523005,3.862259074953649,-0.0028608532701149,-3.999998976939167,3.9526590815333145,-1.6005358673523005,-0.1189520080749447,2.4878104308854434,-2.210737993954426,0.4161069700847259,-9.040352613695797,0.16174716297558928,-3.9968430489349775,3.9970662386548073,2.626844964039152,0.11958985395712807,0.9002415672680112,0.0,-0.2857568075041555,9.088828900741733,0.001716510205973,-1.4989523539828793,2.437815422073257,-0.2857568075041555,192.0,25.544079548889602,150.0,234.0,5568.0,192.0,150.0,234.0,84.0,3.0,0.0,3.0,3.0,87.0,3.0,3.0,3.0,0.0,
34,2017-03-28 06:51:00,2017-03-28 08:10:00,2017-03-28 08:29:00,2017-03-28 09:02:00,reactor_1,filter_a,0.1933025345377819,0.8439516755271785,1.3964694627884708,0.0156811055732118,15.27090022848477,0.2211619186528129,-1.481514223449276,2.9954167544626364,-1.380788357215259,-0.03621198708454079,1.0190100257441719,2.0252612958452496,-0.1361720332715806,-2.8607469796787224,-0.0083441098069661,-2.712629777644929,2.0252612958452496,-2.1614333291168304,-0.029230121610150612,0.9686416921448869,-0.4396064886142282,0.2935952431997979,-2.3091796072018984,0.0556191387576015,-2.6028683117050555,2.215638632575091,0.733201731814026,170.57575757575756,77.78657913765969,250.0,96.0,5629.0,207.0,60.0,250.0,-154.0,3.0,0.0,3.0,3.0,99.0,3.0,3.0,3.0,0.0,
35,2017-03-28 08:11:00,2017-03-28 09:44:00,2017-03-28 10:12:00,2017-03-28 11:08:00,reactor_1,filter_a,-0.015842710462119367,0.9461824993583734,-0.4203100963406112,0.801177460634188,-1.4733720729771012,-0.1125792811932478,-2.093603667181485,2.385329061328078,1.2214875569747992,0.0008765190366183526,0.9531567887706269,0.4898495386659078,1.2554564441295988,0.0815162704055068,-0.0486606204880976,-3.0322056013601344,2.70882012004565,0.7656069054636909,0.07069672464318118,1.0415066489425968,1.2497485334974747,-0.889173092241384,6.574795391815849,0.2023345633683802,-1.933595926234745,2.8547459422435746,-2.138921625738859,82.5,48.92851929090027,0.0,165.0,4620.0,82.5,0.0,165.0,165.0,3.0,0.0,3.0,3.0,168.0,3.0,3.0,3.0,0.0,bad
36,2017-03-28 09:45:00,2017-03-28 10:55:00,2017-03-28 11:30:00,2017-03-28 11:44:00,reactor_1,filter_a,-0.1540526365027634,1.9055760755340523,-2.877519024616283,-1.4985691226475926,-10.783684555193439,-0.215759931423632,-3.999998976939167,3.9508875322986903,1.3789499019686906,-0.03222133538939121,1.8194247549209905,0.8779210412196824,0.3726585005879924,-2.2554934772573847,-0.17733651804786882,-3.9212618422984105,3.996611681189033,-0.50526254063169,0.023265078087150507,1.1113320655596048,-0.8690846033560573,0.7305380163510898,1.6285554661005355,-0.03863186909091765,-2.5166287694572302,3.8303672423926254,1.599622619707147,246.35714285714286,5.583039465231251,234.0,250.0,3449.0,250.0,234.0,250.0,16.0,3.0,0.0,3.0,3.0,42.0,3.0,3.0,3.0,0.0,
37,2017-03-28 10:56:00,2017-03-28 11:04:00,2017-03-28 11:49:00,2017-03-28 12:46:00,reactor_1,filter_a,-0.055318585640495195,0.7984237653330024,0.0436702490450205,-0.2810417262043127,-0.44254868512396156,0.10658114395108645,-1.22523544827534,1.1084634906864244,-0.3247119752493332,-0.21048469087693447,1.0467094310005087,-1.0652729253521258,-0.0930964031554926,-1.6838775270154758,-0.13099645120232545,-1.5973179423872534,1.4036280882579688,0.9721765221966332,0.3460154127222071,0.64357147016635,0.3411449906514842,0.8677708208631452,2.7681233017776568,0.5813482810176356,-0.7583800277197421,0.9432300833673344,0.526625830211661,118.08140523158431,58.753774015570585,57.0,-0.5450602072005741,6730.640098200306,123.0,-1.051633546438196,207.0,-57.54506020720057,2.746718392799622,0.8530602931227924,3.0,1.191864043011854,156.56294838957845,3.0,-1.8804631694928056,3.0,-1.808135956988146,
38,2017-03-28 11:05:00,2017-03-28 12:27:00,2017-03-28 12:57:00,2017-03-28 13:50:00,reactor_1,filter_a,-0.07955523347242997,0.9673141630696537,1.6844831867844727,-0.044556219031688,-6.523529144739258,-0.1998141959251045,-2.180047637997061,2.1081168055486508,-1.7290394058161607,0.16271301309797728,0.9780451677153988,-0.0389683374135902,-0.9609370901194828,13.342467074034138,0.1697808096561636,-2.418157083566673,2.3262191203919604,-0.9219687527058926,0.020097307895043732,1.1812925958975076,0.2289466034803032,1.0621523460361435,1.647979247393586,-0.02677875405169495,-2.5314537214605557,2.712523978358515,0.8332057425558403,78.0,46.330335634441504,0.0,156.0,4134.0,78.0,0.0,156.0,156.0,3.0,0.0,3.0,3.0,159.0,3.0,3.0,3.0,0.0,bad
39,2017-03-28 12:28:00,2017-03-28 13:58:00,2017-03-28 14:09:00,2017-03-28 14:12:00,reactor_1,filter_a,-0.10883308981239848,1.4458888784572606,0.9897145362034168,0.9042338200616148,-9.794978083115863,-0.17071881433910466,-3.951777349824113,3.949989630777718,-0.08548071614180197,-0.11620668119410149,1.5538822501350111,0.8228318462870743,0.0791552000715478,-10.458601307469134,0.05949105110617635,-3.9212618422984105,3.996611681189033,-0.7436766462155264,-0.18197721045674697,0.8608809388637263,-1.674450924788354,-0.7990515961381629,-16.377948941107228,-0.29444903640179704,-1.842715556607348,1.4994600843993255,0.875399328650191,219.0,3.0,216.0,222.0,657.0,219.0,216.0,222.0,6.0,3.0,0.0,3.0,3.0,9.0,3.0,3.0,3.0,0.0,
40,2017-03-28 13:59:00,2017-03-28 15:20:00,2017-03-28 15:46:00,2017-03-28 15:58:00,reactor_1,filter_a,0.0866052740682485,0.9633370915653864,0.2506824948535703,-0.1300678734972606,7.015027199528129,0.0870161708809424,-2.1131086793489384,2.5405619235450176,-0.38075036835083087,-0.04557888095581971,0.9532070872619767,-0.7907899731630088,-0.1838917683487657,-3.6918893574213967,-0.0107679844091047,-2.5538714974615755,3.405579657342844,0.6068982048142431,-0.015054186994228162,0.957875063291803,0.8862369355411102,-1.8889900009691665,-1.219389146532481,-0.0481064029027581,-2.598644926533045,2.2450724555222794,-2.7752269365102764,5.5,3.605551275463989,0.0,11.0,66.0,5.5,0.0,11.0,11.0,1.0,0.0,1.0,1.0,12.0,1.0,1.0,1.0,0.0,
41,2017-03-28 15:21:00,2017-03-28 15:33:00,2017-03-28 16:16:00,2017-03-28 16:25:00,reactor_1,filter_a,-0.34078964467121536,0.7644612828301421,0.4689425701438441,-0.7403735656641064,-4.089475736054585,-0.5340623783190199,-1.4544248488017368,0.7752497189775955,-1.2093161358079505,0.008053614375164303,0.7321481207831204,0.1260687282349666,-0.480925077453178,0.09664337250197164,0.12971601700940766,-1.5355909057883572,1.065805331715188,-0.6069938056881445,0.4310466765173068,0.91550629295166,-0.0267786547403386,1.1924765795927963,5.172560118207682,0.5732821863996009,-1.9279837621955904,1.5496526806231454,1.2192552343331349,34.0,2.7386127875258306,30.0,38.0,306.0,34.0,30.0,38.0,8.0,1.0,0.0,1.0,1.0,9.0,1.0,1.0,1.0,0.0,
42,2017-03-28 15:34:00,2017-03-28 16:54:00,2017-03-28 17:11:00,2017-03-28 17:55:00,reactor_1,filter_a,-0.10101600484576212,1.2429266137900594,-1.486761454659921,-0.0404436916183206,-8.08128038766097,0.04133900326533455,-3.999998976939167,2.82741547919586,1.4463177630416004,0.22431856663967237,1.3068498834365563,-1.1017839581311475,1.4227445935318586,17.94548533117379,0.15340262797389204,-2.949854094284709,3.973585204119853,2.524528551663006,-0.15818137009557962,0.8724338498449034,0.7956447806557067,-0.7793327134721619,-12.65450960764637,-0.18198037870765338,-2.566400701941149,2.126678248813061,-1.5749774941278685,107.5,64.22616289332565,0.0,215.0,4730.0,107.5,0.0,215.0,215.0,5.0,0.0,5.0,5.0,220.0,5.0,5.0,5.0,0.0,bad
43,2017-03-28 16:55:00,2017-03-28 17:20:00,2017-03-28 18:04:00,2017-03-28 18:44:00,reactor_1,filter_a,0.2650195331838682,1.0627056326175144,1.0509239065984572,-0.4341756672265061,6.625488329596704,0.1298461850950458,-2.348362767937313,2.831459890640093,-1.4850995738249633,-0.393268502270071,1.2750279089489887,1.146386125819108,1.2014633918316897,-9.831712556751775,-0.3589222424776582,-3.9212618422984105,1.9235784888982317,0.05507726601258178,-0.07641652573230796,1.1833995591293616,-0.042671154210507,0.1127692002678147,-1.9104131433076992,0.0218863845066469,-2.8460693901452543,1.8911062679166333,0.1554403544783217,168.62421383189672,118.77097845810013,250.0,-2.234463003926719,6744.968553275869,250.0,-2.5424788171134405,250.0,-252.23446300392672,3.2785933436445918,2.6109375367567327,5.0,-0.7553173769157092,131.14373374578366,5.0,-2.357290685440624,5.0,-5.755317376915709,good
44,2017-03-28 17:21:00,2017-03-28 17:33:00,2017-03-28 19:02:00,2017-03-28 19:07:00,reactor_1,filter_a,0.0588683635526096,0.9694227406715775,0.0439093755540076,0.5360245334459175,0.7064203626313151,0.4575886884614798,-2.278081197576312,0.9851933919051244,0.4921151578919099,-0.5694165694164575,0.8251058368131235,-1.1985664152257094,-0.0050996493566757,-6.83299883299749,-0.8149026410469262,-1.8322506060642083,1.2300087485867237,1.1934667658690337,-0.5483043449109571,0.5752312260818973,-0.2677424662223319,-0.7493697783154111,-6.579652138931485,-0.6438099742311498,-1.3908252475451623,0.6906712542350566,-0.4816273120930792,20.0,15.811388300841896,0.0,40.0,100.0,20.0,0.0,40.0,40.0,10.0,0.0,10.0,10.0,50.0,10.0,10.0,10.0,0.0,
45,2017-03-28 17:34:00,2017-03-28 18:36:00,2017-03-28 19:28:00,2017-03-28 19:47:00,reactor_1,filter_a,0.16816068487859254,1.0932613297245766,-1.0403326441475838,-1.8314938098708056,10.425962462472738,0.0691589100138526,-2.013025169558584,3.94816958311453,-0.7911611657232218,0.13302129991163153,1.1718863445945884,-1.217452738311197,3.4917341721518653,8.247320594521154,0.09122399069165965,-2.935632995073341,3.4917341721518653,4.709186910463062,0.0919378350237577,0.9493800108194252,-0.6111662213085063,-0.5494481429612417,5.700145771472977,0.11243186232488944,-2.1644986570801885,1.9567506163569448,0.061718078347264616,9.0,5.627314338711377,0.0,18.0,171.0,9.0,0.0,18.0,18.0,1.0,0.0,1.0,1.0,19.0,1.0,1.0,1.0,0.0,
46,2017-03-28 18:37:00,2017-03-28 20:18:00,2017-03-28 20:36:00,2017-03-28 20:47:00,reactor_1,filter_a,0.03578597870845744,1.9445780356479974,0.0,0.2991275667679014,3.6143838495542018,-0.0057217065402298,-3.999998976939167,3.9526590815333145,0.2991275667679014,0.007882408736909024,1.9583961790006126,-2.210737993954426,-1.1991106990023117,0.7961232824278115,-0.1008521514177081,-3.9968430489349775,3.996611681189033,1.0116272949521141,-0.08473595248124717,0.960783826702072,0.0,0.777668954670584,-8.558331200605965,-0.1298350809307917,-2.127136767125234,2.4971861666945547,0.777668954670584,50.0,33.166247903554,0.0,100.0,550.0,50.0,0.0,100.0,100.0,10.0,0.0,10.0,10.0,110.0,10.0,10.0,10.0,0.0,
47,2017-03-28 20:19:00,2017-03-28 20:47:00,2017-03-28 21:09:00,2017-03-28 21:17:00,reactor_1,filter_a,-0.24590826059059895,1.5347033592748687,0.1880637241721875,1.0076827992282036,-6.885431296536771,-0.13124530491663344,-3.562596313207104,3.8056380581496376,0.819619075056016,-0.35273773666868985,1.5004119991823357,0.4727218176176555,0.5958471391453389,-9.876656626723316,0.1086325460258516,-3.9212618422984105,1.963830746319594,0.1231253215276834,0.49278006353599313,0.9941409910279034,-0.2008892093471832,1.840379938544286,13.797841779007808,0.3924787931070719,-1.2324918519556798,2.562859344710014,2.041269147891469,250.0,0.0,250.0,250.0,2000.0,250.0,250.0,250.0,0.0,10.0,0.0,10.0,10.0,80.0,10.0,10.0,10.0,0.0,
48,2017-03-28 20:48:00,2017-03-28 21:17:00,2017-03-28 21:32:00,2017-03-28 22:01:00,reactor_1,filter_a,0.003035479080935381,0.9612046182481909,-0.1293711995274789,0.8852547967357267,0.08802889334712605,0.0807278593628018,-2.3215166401591643,1.6259654918729518,1.0146259962632056,-0.3313054353485124,1.0884739646252046,1.197471268800456,-1.1996903845431,-9.60785762510686,-0.5331847747000067,-1.956625789447238,1.556402531758426,-2.397161653343556,0.2508868877214391,0.7265652194469486,-0.2157055480693611,-0.0985730581034559,7.275719743921734,0.4250198317444658,-1.1490473056766368,1.5955227223438473,0.1171324899659052,250.0,0.0,250.0,250.0,7250.0,250.0,250.0,250.0,0.0,10.0,0.0,10.0,10.0,290.0,10.0,10.0,10.0,0.0,
49,2017-03-28 21:18:00,2017-03-28 21:43:00,2017-03-28 22:06:00,2017-03-28 22:19:00,reactor_1,filter_a,-0.0445409623607939,0.9091522065154423,-1.0111392591784414,1.2921020013182452,-1.1135240590198474,0.0069380702741013,-1.5550861480692917,1.3349492883927745,2.3032412604966863,0.24035867791352225,1.0314468499292895,-1.872392564860769,1.0053522350626378,6.008966947838056,0.3112118323176561,-1.872392564860769,2.0518422277256394,2.877744799923407,0.12359587761066713,0.8375341972667155,-1.8837988781218584,-0.5136248642545646,3.0898969402666783,0.1576534347160964,-1.8837988781218584,1.7569239976148363,1.370174013867294,213.30769230769232,89.56504583763376,250.0,12.0,2773.0,250.0,11.0,250.0,-238.0,8.615384615384615,3.3798042728946482,10.0,1.0,112.0,10.0,1.0,10.0,-9.0,good
50,2017-03-28 21:44:00,2017-03-28 22:54:00,2017-03-28 23:08:00,2017-03-28 23:33:00,reactor_1,filter_a,-0.19798896097263746,1.8444162238731658,0.595021597343509,3.572944385860084,-13.859227268084622,-0.1025672042301641,-3.999974423505334,3.94816958311453,2.977922788516575,0.06670077836481697,1.8868055320695887,0.3625742674304637,-3.9715792073425367,4.669054485537188,0.19509106227947343,-3.9715792073425367,3.9970662386548073,-4.334153474773,-0.16516019255302009,0.8485046994482325,-0.2370984108442524,1.071883315758025,-11.561213478711405,-0.22321455462713255,-1.7969100174183694,2.189137885254064,1.3089817266022774,12.0,7.359800721939872,0.0,24.0,300.0,12.0,0.0,24.0,24.0,1.0,0.0,1.0,1.0,25.0,1.0,1.0,1.0,0.0,
51,2017-03-28 22:55:00,2017-03-29 00:22:00,2017-03-29 00:46:00,2017-03-29 01:20:00,reactor_1,filter_a,0.16816811327758777,1.5745201574572223,0.0,1.2126455701409535,14.630625855150136,0.1476047004672664,-3.999998976939167,3.954398280303074,1.2126455701409535,0.08524685887494397,1.4294616421472508,-2.210737993954426,1.0960915696693043,7.416476722120126,0.16746418971385,-3.996372135890381,3.973585204119853,3.3068295636237304,0.13846716334883644,1.0125338844593452,0.0,0.363793671042286,12.046643211348771,0.275546439997655,-2.5482603264859565,2.747266955407075,0.363793671042286,16.5,9.958246164193104,0.0,33.0,561.0,16.5,0.0,33.0,33.0,1.0,0.0,1.0,1.0,34.0,1.0,1.0,1.0,0.0,
52,2017-03-29 00:23:00,2017-03-29 00:30:00,2017-03-29 01:37:00,2017-03-29 02:06:00,reactor_1,filter_a,2.409890259933744,1.4558516709183278,0.0,1.2344353632948042,16.86923181953621,2.82741547919586,0.0,3.9508875322986903,1.2344353632948042,-2.2190405427240067,1.8129944684636639,-2.210737993954426,1.0740629494240903,-15.533283799068046,-2.486354214063524,-3.996372135890381,1.0740629494240903,3.2848009433785164,0.7229670779801234,0.4367555012754984,0.0,0.3703306089884412,5.060769545860864,0.8482246437587581,0.0,1.185266259689607,0.3703306089884412,65.0,8.514693182963201,51.0,79.0,1885.0,65.0,51.0,79.0,28.0,1.0,0.0,1.0,1.0,29.0,1.0,1.0,1.0,0.0,
53,2017-03-29 00:31:00,2017-03-29 02:19:00,2017-03-29 02:26:00,2017-03-29 02:37:00,reactor_1,filter_a,-0.1605193966332541,1.455624738018783,0.0,0.6559535084268496,-17.336094836391442,-0.07130574189850925,-3.999998976939167,3.9508875322986903,0.6559535084268496,-0.1571338330767214,1.5466005478836415,-2.210737993954426,-2.7274750916262325,-16.970453972285913,-0.13103803132970174,-3.996372135890381,3.997488082206164,-0.5167370976718066,-0.15027644444171245,0.9180431890987133,0.0,0.1967860525280549,-16.229855999704945,-0.183279934788262,-2.39728966597929,2.0590747089928487,0.1967860525280549,15.0,9.9498743710662,0.0,30.0,165.0,15.0,0.0,30.0,30.0,3.0,0.0,3.0,3.0,33.0,3.0,3.0,3.0,0.0,
54,2017-03-29 02:20:00,2017-03-29 03:19:00,2017-03-29 03:24:00,2017-03-29 04:06:00,reactor_1,filter_a,0.13957621335741388,1.3389487840757348,0.0,-1.419538168942358,8.23499658808742,-0.2703291893781233,-1.6607097341272736,3.9508875322986903,-1.419538168942358,-0.16881435943137407,1.2795929543136022,-2.210737993954426,-1.1130174425339692,-9.96004720645107,0.1288568816795962,-3.996372135890381,2.593317710544481,1.0977205514204567,-0.017379639278365396,0.9980107450543287,0.0,-0.5031643247916375,-1.0253987174235584,0.0715605745307762,-2.2585178718165304,1.6762404142894254,-0.5031643247916375,226.16666666666666,26.0598903715818,174.0,250.0,9499.0,235.5,174.0,250.0,76.0,3.0,0.0,3.0,3.0,126.0,3.0,3.0,3.0,0.0,
55,2017-03-29 03:20:00,2017-03-29 04:47:00,2017-03-29 05:14:00,2017-03-29 05:21:00,reactor_1,filter_a,0.02502809070479927,1.7527816158716576,0.0907937832004707,1.2126455701409535,2.1774438913175365,0.0907937832004707,-3.9535327256221615,3.999949870121741,1.121851786940483,-0.22931884044479608,1.6847304237563434,-0.4846602993114622,1.0960915696693043,-19.95073911869726,-0.2414614823014481,-3.9972812498918495,3.9246147675697447,1.5807518689807665,0.005637407845923808,0.9602689797676969,-1.4398393038259012,0.363793671042286,0.4904544825953713,0.0235955556572177,-3.1245559895169457,2.257236648866308,1.8036329748681872,3.0,2.160246899469287,0.0,6.0,21.0,3.0,0.0,6.0,6.0,1.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,
56,2017-03-29 04:48:00,2017-03-29 05:59:00,2017-03-29 06:11:00,2017-03-29 06:51:00,reactor_1,filter_a,-0.17797396702278234,1.8332753165344984,0.0,-1.0902123089326867,-12.636151658617546,-0.1878033047677183,-3.999998976939167,3.9508875322986903,-1.0902123089326867,-0.19618921926865443,1.9180757690411068,-2.210737993954426,0.7836899278867306,-13.929434568074464,-0.4616151470211909,-3.996372135890381,3.996611681189033,2.9944279218411562,-0.028213230238711515,0.9733606552541859,0.0,0.1975582855571475,-2.0031393469485175,0.0,-2.319447307800831,2.1343288028543954,0.1975582855571475,96.75,45.521902308049356,57.0,195.0,3870.0,76.5,57.0,195.0,138.0,2.0,1.7541160386140584,1.0,5.0,80.0,1.0,1.0,5.0,4.0,
57,2017-03-29 06:00:00,2017-03-29 06:53:00,2017-03-29 07:20:00,2017-03-29 07:36:00,reactor_1,filter_a,0.1910630406920099,0.8870891028707021,1.398007936060832,-1.128932162652175,10.126341156676526,0.1837608367959173,-2.2274403473623106,1.8764679122137888,-2.5269400987130073,0.039929984439219204,1.1073634682496754,1.5088717545908816,-0.1597579947788975,2.116289175278618,-0.119839040511956,-2.221709487800277,3.070798668218565,-1.668629749369779,0.04430304535118413,0.8512322007026587,1.15468927253515,0.920049363144378,2.3480614036127587,0.107118506786644,-1.8719132736051645,2.6010931578617864,-0.23463990939077206,53.5625,77.56628885454472,250.0,45.0,857.0,28.5,6.0,250.0,-205.0,3.25,0.6831300510639733,5.0,3.0,52.0,3.0,3.0,5.0,-2.0,good
58,2017-03-29 06:54:00,2017-03-29 07:04:00,2017-03-29 07:58:00,2017-03-29 08:41:00,reactor_1,filter_a,-0.0358335016258298,0.4576649593050179,0.4370348679658864,0.2281299866973349,-0.358335016258298,0.08490273864649114,-0.7758172566974235,0.5136015200327834,-0.20890488126855153,0.11092858342853847,1.0475320347128394,-0.413455655048041,-0.2163826812596087,1.1092858342853846,0.05145867105733695,-1.7685033513866557,2.1024800190212707,0.1970729737884323,0.5403674639189264,0.7916584417692772,0.7771600003238078,-0.5757773195503291,5.403674639189264,0.6450117481094682,-0.5757773195503291,1.9607232551619451,-1.3529373198741368,46.83153290951306,65.75746895859366,114.0,0.0865035001363218,2013.7559151090616,0.2014485818956099,-1.9303930851477225,156.0,-113.91349649986368,0.8599355254436718,1.760569664470626,3.0,0.8705834096000126,36.97722759407789,0.399857341314997,-2.3343011477417366,3.0,-2.1294165903999875,
59,2017-03-29 07:05:00,2017-03-29 07:30:00,2017-03-29 09:08:00,2017-03-29 09:57:00,reactor_1,filter_a,-0.2281791038172683,0.9903366190739026,0.3757919782735241,-1.2846812924491815,-5.704477595431707,-0.3670459223877329,-1.7009412538942488,1.862012938089684,-1.6604732707227057,-0.0016212381956087008,0.8437037665529953,-1.631720504054053,-1.6390040629537832,-0.04053095489021752,0.0570294800918137,-1.6390040629537832,1.58681318446067,-0.0072835588997302025,-0.20613128727609412,0.9171725274683513,-0.6756719355070743,-0.6129085381079952,-5.153282181902353,-0.1015124535695534,-2.104449552573029,1.4795226697604469,0.0627633973990791,30.60642470010657,39.95465688361347,0.0,0.609326806708916,1499.7148103052218,2.1151599066499265,-1.642056701074469,120.0,0.609326806708916,2.6219352477898474,2.5386670411328023,5.0,-0.0209230429248005,128.47482714170252,5.0,-1.353590175737454,5.0,-5.0209230429248,
60,2017-03-29 07:31:00,2017-03-29 07:58:00,2017-03-29 10:07:00,2017-03-29 10:21:00,reactor_1,filter_a,-0.09417687116497096,1.008061890199016,-0.0913766027217543,-1.839955718378979,-2.542775521454216,-0.3031053341335198,-1.839955718378979,2.2947585432628093,-1.7485791156572246,0.0003078565612529303,0.7345268711267073,0.1553252341284089,-0.5143142946235919,0.008312127153829119,-0.1183579429289614,-1.1712209308334407,1.7883711820107178,-0.6696395287520008,-0.07772685059605547,0.9388239242254042,-1.2904848787558176,-1.134325075941664,-2.0986249660934977,-0.1149672188299409,-1.5701262335058783,1.254299037544538,0.15615980281415354,6.5,4.183300132670378,0.0,13.0,91.0,6.5,0.0,13.0,13.0,1.0,0.0,1.0,1.0,14.0,1.0,1.0,1.0,0.0,
61,2017-03-29 07:59:00,2017-03-29 09:57:00,2017-03-29 10:44:00,2017-03-29 11:18:00,reactor_1,filter_a,0.04753001254754342,2.3880666740062346,-0.9068302291235728,-3.945378928120897,5.608541480610123,0.01549387266124615,-3.999974423505334,3.99999079245564,-3.038548698997324,-0.017535273154543066,2.4340485661480264,-1.0724813469926089,2.9239466131956027,-2.069162232236082,0.11918357463528395,-3.9968430489349775,3.997488082206164,3.9964279601882113,-0.010176727126076127,0.8483679295396529,-0.5733011711063488,-1.183613678436269,-1.200853800876983,0.00085825422493855,-1.4828463942362513,1.4248551139760863,-0.6103125073299202,16.5,9.958246164193104,0.0,33.0,561.0,16.5,0.0,33.0,33.0,1.0,0.0,1.0,1.0,34.0,1.0,1.0,1.0,0.0,
62,2017-03-29 09:58:00,2017-03-29 10:56:00,2017-03-29 11:43:00,2017-03-29 11:54:00,reactor_1,filter_a,0.39921534633594635,1.8014646646854668,0.0,0.7379499955111788,23.154490087484888,0.2118486205611423,-3.949083647098415,3.9526590815333145,0.7379499955111788,-0.33816507887698094,1.8143844703293046,-2.210737993954426,0.6867631348983925,-19.613574574864895,-0.13675275925731714,-3.9968430489349775,3.8507877692447474,2.8975011288528183,-0.07017710096636255,0.9253425823138448,0.0,0.2736892442179992,-4.070271856049028,0.07394949387817625,-2.31841708744199,1.327082822753736,0.2736892442179992,64.0,3.3166247903554,59.0,69.0,704.0,64.0,59.0,69.0,10.0,1.0,0.0,1.0,1.0,11.0,1.0,1.0,1.0,0.0,
63,2017-03-29 10:57:00,2017-03-29 12:38:00,2017-03-29 13:06:00,2017-03-29 14:03:00,reactor_1,filter_a,0.059881784165386934,1.0030189677245673,1.090352241459054,0.9183164910299172,6.0480602007040805,0.203876956507545,-2.2038851921143032,2.8248326258886416,-0.17203575042913688,-0.04866853104571914,1.0831811733086263,0.4171750900899802,1.7152863932564473,-4.915521635617633,-0.0944451828666315,-2.848045965232821,2.4160298220401284,1.298111303166467,0.08518189478406708,0.9769718797918897,-0.7871890671046519,-0.5309085406935297,8.603371373190775,0.1591893956270166,-2.216117118964372,2.305485307483674,0.2562805264111222,28.0,16.59819267269783,0.0,56.0,1596.0,28.0,0.0,56.0,56.0,1.0,0.0,1.0,1.0,57.0,1.0,1.0,1.0,0.0,
